_id,associatedMedia._id,associatedMedia.assetID,associatedMedia.category,associatedMedia.created,associatedMedia.creator,associatedMedia.identifier,associatedMedia.license,associatedMedia.mime,associatedMedia.modified,associatedMedia.rightsHolder,associatedMedia.title,associatedMedia.type,associatedMediaCount,barcode,basisOfRecord,bed,catalogNumber,catalogueDescription,chondriteAchondrite,chronostratigraphy,class,clutchSize,collectionCode,collectionKind,collectionName,commodity,continent,coordinateUncertaintyInMeters,country,created,currentScientificName,dateRegistered,day,decimalLatitude,decimalLongitude,depositType,determinationFiledAs,determinationNames,determinationTypes,donorName,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,expedition,exsiccata,exsiccataNumber,extractionMethod,family,fieldNumber,formation,gbifID,gbifIssue,genus,geodeticDatum,georeferenceProtocol,group,habitat,higherClassification,higherGeography,highestBiostratigraphicZone,identificationAsRegistered,identificationDescription,identificationOther,identificationQualifier,identificationVariety,identifiedBy,individualCount,infraspecificEpithet,institutionCode,island,islandGroup,kindOfCollection,kindOfObject,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lifeStage,lithostratigraphy,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,member,meteoriteClass,meteoriteGroup,meteoriteType,mine,mineralComplex,minimumDepthInMeters,minimumElevationInMeters,modified,month,observedWeight,occurrence,occurrenceID,occurrenceStatus,order,otherCatalogNumbers,partType,petrologySubtype,petrologyType,phylum,plantDescription,populationCode,preparations,preparationType,preservative,project,recordedBy,recordNumber,recovery,recoveryDate,recoveryWeight,registeredWeightUnit,registrationCode,resuspendedIn,samplingProtocol,scientificName,scientificNameAuthorship,setMark,sex,specificEpithet,stateProvince,subDepartment,subfamily,subgenus,suborder,superfamily,taxonRank,texture,totalVolume,typeStatus,verbatimLatitude,verbatimLongitude,vessel,waterBody,year
8845046,2776834 | 2777239,6132c988-35a3-484c-ab73-5d249db5c11b | 06ef9a40-18a6-4278-8d73-5051bf065099,Specimen | Specimen,1561732889000 | 1561734661000,,https://data.nhm.ac.uk/media/6132c988-35a3-484c-ab73-5d249db5c11b | https://data.nhm.ac.uk/media/06ef9a40-18a6-4278-8d73-5051bf065099,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274041000 | 1562274016000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674602_Callithomia_lenea_bella_Neild_2008_PT_1 | 013674602_Callithomia_lenea_bella_Neild_2008_PT,StillImage | StillImage,2,013674602,PreservedSpecimen,,NHMUK013674602,,,,Insecta,,BMNH(E),,,,South America,538.729524,Venezuela,1557822862000,,,,,,,,"Callithomia lenea bella Neild, 2008",,Mr Andrew F. Neild,,,,,,,,,,Nymphalidae,,,,,Callithomia,,,,,Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,,,,,,bella,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055609000,,,,68f5e430-65aa-4570-8650-89febec457d4,present,Lepidoptera,NHMUK:ecatalogue:8845046,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Callithomia lenea bella Neild, 2008","Neild, 2008",,,lenea,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845058,2776954 | 2777151,99c1142f-5c91-49e9-930b-a3484c21183e | eb100532-2991-4616-abc2-5e5c3fb5b81c,Specimen | Specimen,1561733407000 | 1561734274000,,https://data.nhm.ac.uk/media/99c1142f-5c91-49e9-930b-a3484c21183e | https://data.nhm.ac.uk/media/eb100532-2991-4616-abc2-5e5c3fb5b81c,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274031000 | 1562274080000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376946_Dircenna_dero_christopheri_Neild_2008_PT_1 | 013376946_Dircenna_dero_christopheri_Neild_2008_PT,StillImage | StillImage,2,013376946,PreservedSpecimen,,NHMUK013376946,,,,Insecta,,BMNH(E),,,,South America,538.729524,Venezuela,1557822872000,,,,,,,,"Dircenna dero christopheri Neild, 2008",,Mr Andrew F. Neild,,,,,,,,,,Nymphalidae,,,,,Dircenna,,,,,Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,,,,,,christopheri,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055610000,,,,2a7fb5f0-cd45-4411-9dca-b07804f6dd01,present,Lepidoptera,NHMUK:ecatalogue:8845058,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Dircenna dero christopheri Neild, 2008","Neild, 2008",,,dero,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845039,2776515 | 2776677,a2e92e80-c90b-4ca6-8df9-d22099abcc57 | 07f40b75-75c3-457e-ad98-e812f84408e8,Specimen | Specimen,1561731501000 | 1561732208000,,https://data.nhm.ac.uk/media/a2e92e80-c90b-4ca6-8df9-d22099abcc57 | https://data.nhm.ac.uk/media/07f40b75-75c3-457e-ad98-e812f84408e8,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274071000 | 1562274030000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013674619_Callithomia_herzia_renati_Neild_2008_PT | 013674619_Callithomia_herzia_renati_Neild_2008_PT_1,StillImage | StillImage,2,013674619,PreservedSpecimen,,NHMUK013674619,,,,Insecta,,BMNH(E),,,,South America,538.729524,Venezuela,1557822856000,,,,,,,,"Callithomia herzia renati Neild, 2008",,Mr Andrew F. Neild,,,,,,,,,,Nymphalidae,,,,,Callithomia,,,,,Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,,,,,,renati,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055609000,,,,f330bfe0-454c-46e2-a9c2-3c64214469f1,present,Lepidoptera,NHMUK:ecatalogue:8845039,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Callithomia herzia renati Neild, 2008","Neild, 2008",,,herzia,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845052,2776684 | 2776946,80912dfc-944a-431a-ab2c-1063874f2f77 | 2a09f369-0693-402f-a1e1-20d700c8bc78,Specimen | Specimen,1561732237000 | 1561733373000,,https://data.nhm.ac.uk/media/80912dfc-944a-431a-ab2c-1063874f2f77 | https://data.nhm.ac.uk/media/2a09f369-0693-402f-a1e1-20d700c8bc78,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274030000 | 1562274026000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377438_Ceratinia_neso_naranja_Neild_2008_PT | 013377438_Ceratinia_neso_naranja_Neild_2008_PT_1,StillImage | StillImage,2,013377438,PreservedSpecimen,,NHMUK013377438,,,,Insecta,,BMNH(E),,,,South America,538.729524,Venezuela,1557822867000,,,,,,,,"Ceratinia neso naranja Neild, 2008",,Mr Andrew F. Neild,,,,,,,,,,Nymphalidae,,,,,Ceratinia,,,,,Insecta; Lepidoptera; Nymphalidae; Danainae,South America; Venezuela,,,,,,,,,naranja,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055609000,,,,e807d086-e371-4c57-ac63-3808d66e15c6,present,Lepidoptera,NHMUK:ecatalogue:8845052,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Ceratinia neso naranja Neild, 2008","Neild, 2008",,,neso,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845034,2777164 | 2777322,152fd8c4-4244-495d-940d-47aafb166404 | 561aa0a0-591b-4db9-96a1-73d530c9f412,Specimen | Specimen,1561734330000 | 1561735020000,,https://data.nhm.ac.uk/media/152fd8c4-4244-495d-940d-47aafb166404 | https://data.nhm.ac.uk/media/561aa0a0-591b-4db9-96a1-73d530c9f412,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274048000 | 1562274054000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377304_Helcyra_miyazakii_Tsukada_1991_HT_1 | 013377304_Helcyra_miyazakii_Tsukada_1991_HT,StillImage | StillImage,2,013377304,PreservedSpecimen,,NHMUK013377304,,,,Insecta,,BMNH(E),,,,Asia,306.9049619,Philippines,1557822852000,,,,,,,,"Helcyra miyazakii Tsukada, 1991",,Mr Akio Masui,,,,,,,,,,Nymphalidae,,,,,Helcyra,,,,,Insecta; Lepidoptera; Nymphalidae; Apaturinae,Asia; Philippines,,,,,,,,,,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055625000,,,,22fa27d1-bfac-48c1-9edc-8f2098b33a2c,present,Lepidoptera,NHMUK:ecatalogue:8845034,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Helcyra miyazakii Tsukada, 1991","Tsukada, 1991",,,miyazakii,,Lepidoptera,,,,,,,,HOLOTYPE,,,,,
8847695,2776842 | 2776991,b7cc57dd-53ff-41a5-a301-7398b65ce461 | ecc309a3-1a6e-445b-b564-b9ac81181b88,Specimen | Specimen,1561732924000 | 1561733567000,,https://data.nhm.ac.uk/media/b7cc57dd-53ff-41a5-a301-7398b65ce461 | https://data.nhm.ac.uk/media/ecc309a3-1a6e-445b-b564-b9ac81181b88,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274039000 | 1562274085000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376887_Protoerebia_afra_pyramus_de Louker & Dils_1987_PT_1 | 013376887_Protoerebia_afra_pyramus_de Louker & Dils_1987_PT,StillImage | StillImage,2,013376887,PreservedSpecimen,,BMNH(E)808334,,,,Insecta,,BMNH(E),,,,Europe,205.4385394,Greece,1557838401000,,,,,,,,"Protoerebia afra pyramus De Looker & Dils, 1987",,,,,,,,,,,,Nymphalidae,,,,,Protoerebia,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Europe; Greece,,,,,,,,,pyramus,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055626000,,,,77d10456-a93f-4ae4-a8c8-9313c62156dc,present,Lepidoptera,NHMUK:ecatalogue:8847695,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Protoerebia afra pyramus De Looker & Dils, 1987","De Looker & Dils, 1987",,,afra,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845447,2776789 | 2777123,f12855bc-e411-4087-b1c2-4dfde2e56170 | c6c2e21a-40a1-4c3d-982f-feac5b51ecb1,Specimen | Specimen,1561732689000 | 1561734152000,,https://data.nhm.ac.uk/media/f12855bc-e411-4087-b1c2-4dfde2e56170 | https://data.nhm.ac.uk/media/c6c2e21a-40a1-4c3d-982f-feac5b51ecb1,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274089000 | 1562274057000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376919_Cepora_perimale_nasikwabu_Tennent_2017_PT_1 | 013376919_Cepora_perimale_nasikwabu_Tennent_2017_PT,StillImage | StillImage,2,013376919,PreservedSpecimen,,NHMUK013376919,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823199000,,,,,,,,Cepora perimale nasikwabu Tennent,,Mr John Tennent,,,,,,,,,,Pieridae,,,,,Cepora,,,,,Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,,,,,,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055606000,,,,abe39bb9-e3de-46d6-b045-fc4a6240f0a7,present,Lepidoptera,NHMUK:ecatalogue:8845447,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Cepora perimale nasikwabu Tennent,Tennent,,,perimale,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845450,2776583 | 2777335,68069482-7427-4d5c-80e8-c6d978a7c08a | 461de4f8-98c0-4099-842d-b77b687ac624,Specimen | Specimen,1561731804000 | 1561735080000,,https://data.nhm.ac.uk/media/68069482-7427-4d5c-80e8-c6d978a7c08a | https://data.nhm.ac.uk/media/461de4f8-98c0-4099-842d-b77b687ac624,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274026000 | 1562274065000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013376922_Cepora_perimale_nasikwabu_Tennent_2017_PT | 013376922_Cepora_perimale_nasikwabu_Tennent_2017_PT_1,StillImage | StillImage,2,013376922,PreservedSpecimen,,NHMUK013376922,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823201000,,,,,,,,Cepora perimale nasikwabu Tennent,,Mr John Tennent,,,,,,,,,,Pieridae,,,,,Cepora,,,,,Insecta; Lepidoptera; Pieridae; Pierinae,Asia; Papua New Guinea,,,,,,,,,nasikwabu,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055606000,,,,d22cc528-08e1-4136-8c05-575571e2cc55,present,Lepidoptera,NHMUK:ecatalogue:8845450,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Cepora perimale nasikwabu Tennent,Tennent,,,perimale,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845461,2776639 | 2776692,48e13d31-b710-4bbb-893e-7f78e196f837 | 97f8dbfb-85cd-43e2-9c6b-42200ce53ad9,Specimen | Specimen,1561732043000 | 1561732271000,,https://data.nhm.ac.uk/media/48e13d31-b710-4bbb-893e-7f78e196f837 | https://data.nhm.ac.uk/media/97f8dbfb-85cd-43e2-9c6b-42200ce53ad9,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274076000 | 1562274059000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",010430154_Euchloe_belemia_grancanariensis_Acosta_2008_PT_1 | 010430154_Euchloe_belemia_grancanariensis_Acosta_2008_PT,StillImage | StillImage,2,010430154,PreservedSpecimen,,NHMUK010430154,,,,Insecta,,BMNH(E),,,,Europe,401.1706277,Spain,1557823210000,,,,,,,,"Euchloe belemia grancanariensis Acosta-Fernández, 2008",,Benedicto Acosta,,,,,,,,,,Pieridae,,,,,Euchloe,,,,,Insecta; Lepidoptera; Pieridae; Pierinae,Europe; Spain,,,,,,,,,grancanariensis,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055625000,,,,1479f677-157e-49c1-8886-f9e8a07a4be4,present,Lepidoptera,NHMUK:ecatalogue:8845461,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,"Euchloe belemia grancanariensis Acosta-Fernández, 2008","Acosta-Fernández, 2008",,,belemia,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845393,2776517 | 2777327,82a35f44-a96a-4c5e-aaee-53099e4a4b25 | a94dbad4-5cd0-4a6a-afa2-baca6099be93,Specimen | Specimen,1561731509000 | 1561735046000,,https://data.nhm.ac.uk/media/82a35f44-a96a-4c5e-aaee-53099e4a4b25 | https://data.nhm.ac.uk/media/a94dbad4-5cd0-4a6a-afa2-baca6099be93,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274059000 | 1562274071000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377408_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377408_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377408,PreservedSpecimen,,NHMUK013377408,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823154000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055604000,,,,cede9d90-c65c-495f-9abf-bc75aee42b44,present,Lepidoptera,NHMUK:ecatalogue:8845393,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845392,2776957 | 2777260,d50027d9-328c-4fdc-8e9e-ade8663952e5 | cfad22e6-82fe-4bac-a1a3-87fae4cedbfd,Specimen | Specimen,1561733422000 | 1561734752000,,https://data.nhm.ac.uk/media/d50027d9-328c-4fdc-8e9e-ade8663952e5 | https://data.nhm.ac.uk/media/cfad22e6-82fe-4bac-a1a3-87fae4cedbfd,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274020000 | 1562274025000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377407_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377407_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377407,PreservedSpecimen,,NHMUK013377407,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823153000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055604000,,,,bd65205f-2842-414f-a38b-504eaed2f6db,present,Lepidoptera,NHMUK:ecatalogue:8845392,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845391,2777022 | 2777438,d83f9e77-4efe-4320-b4cf-f591dbe11555 | aa46b5bd-bf09-4569-aed2-7ee81d5a8280,Specimen | Specimen,1561733703000 | 1561735536000,,https://data.nhm.ac.uk/media/d83f9e77-4efe-4320-b4cf-f591dbe11555 | https://data.nhm.ac.uk/media/aa46b5bd-bf09-4569-aed2-7ee81d5a8280,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274038000 | 1562274041000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377406_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1 | 013377406_Mycalesis_terminus_mitchelli_Tennent_2014_PT,StillImage | StillImage,2,013377406,PreservedSpecimen,,NHMUK013377406,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823152000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055605000,,,,7db1bf52-2671-4e89-970a-e663c7b6c54f,present,Lepidoptera,NHMUK:ecatalogue:8845391,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845406,2776897 | 2777288,7aa774f3-11d5-47ba-8274-239fe7d745b0 | 316ec9db-3486-4e86-94fa-568f0a81b151,Specimen | Specimen,1561733160000 | 1561734872000,,https://data.nhm.ac.uk/media/7aa774f3-11d5-47ba-8274-239fe7d745b0 | https://data.nhm.ac.uk/media/316ec9db-3486-4e86-94fa-568f0a81b151,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274022000 | 1562274087000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377421_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377421_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377421,PreservedSpecimen,,NHMUK013377421,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823164000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055604000,,,,cc1ba3e7-72cd-47cd-9cad-ce198374ca36,present,Lepidoptera,NHMUK:ecatalogue:8845406,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845401,2777061 | 2777170,b040a540-9a26-4d2c-b59b-9ef7428be77f | 6cd8a90e-3504-473f-a284-8106d8cefaae,Specimen | Specimen,1561733873000 | 1561734356000,,https://data.nhm.ac.uk/media/b040a540-9a26-4d2c-b59b-9ef7428be77f | https://data.nhm.ac.uk/media/6cd8a90e-3504-473f-a284-8106d8cefaae,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274085000 | 1562274070000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377416_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377416_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377416,PreservedSpecimen,,NHMUK013377416,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823160000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055603000,,,,5470725b-2be4-48d1-85d0-e02965c81200,present,Lepidoptera,NHMUK:ecatalogue:8845401,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845383,2777384 | 2777465,7543e1d6-b169-4945-b15c-4156e8a3e9e7 | 055eba0d-571b-418e-b858-9f80ae3a2587,Specimen | Specimen,1561735297000 | 1561735650000,,https://data.nhm.ac.uk/media/7543e1d6-b169-4945-b15c-4156e8a3e9e7 | https://data.nhm.ac.uk/media/055eba0d-571b-418e-b858-9f80ae3a2587,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274062000 | 1562274039000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377398_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377398_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377398,PreservedSpecimen,,NHMUK013377398,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823145000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055605000,,,,0ac0bddd-e397-4b76-8340-ea29cf8d29b0,present,Lepidoptera,NHMUK:ecatalogue:8845383,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
8845399,2777463 | 2777480,c871741b-bd7e-48d1-9c09-49768e379d42 | 09ec26ce-4ce9-4224-9a54-6c3257256e76,Specimen | Specimen,1561735642000 | 1561735773000,,https://data.nhm.ac.uk/media/c871741b-bd7e-48d1-9c09-49768e379d42 | https://data.nhm.ac.uk/media/09ec26ce-4ce9-4224-9a54-6c3257256e76,http://creativecommons.org/licenses/by/4.0/ | http://creativecommons.org/licenses/by/4.0/,jpeg | jpeg,1562274050000 | 1562274067000,"The Trustees of the Natural History Museum, London | The Trustees of the Natural History Museum, London",013377414_Mycalesis_terminus_mitchelli_Tennent_2014_PT | 013377414_Mycalesis_terminus_mitchelli_Tennent_2014_PT_1,StillImage | StillImage,2,013377414,PreservedSpecimen,,NHMUK013377414,,,,Insecta,,BMNH(E),,,,Asia,384.1100852,Papua New Guinea,1557823159000,,,,,,,,Mycalesis terminus mitchelli Tennent,,Mr John Tennent,,,,,,,,,,Nymphalidae,,,,,Mycalesis,,,,,Insecta; Lepidoptera; Nymphalidae; Satyrinae,Asia; Papua New Guinea,,,,,,,,,mitchelli,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,1612055605000,,,,6e2357ec-efc3-4df5-a79b-7d4d947f54e9,present,Lepidoptera,NHMUK:ecatalogue:8845399,,,,Arthropoda,,,,,Dry - pinned,Papilionoidea New Types Digitisation Project,,,,,,,,,,Mycalesis terminus mitchelli Tennent,Tennent,,,terminus,,Lepidoptera,,,,,,,,PARATYPE,,,,,
